label,text,conversation
West_Virginia,The mission was nicely executed good one.,6358
West_Virginia,Could these be letters from my sisters?,6358
West_Virginia,What a peaceful port it reminds me of Hawaii before the war.,6359
West_Virginia,It seems the Spokane Cup this year will still be mine.,6359
West_Virginia,Have you seen this? This is the inevitably tragic ending of those who dare challenge the BIG SEVEN.,6360
West_Virginia,I don't want to recall the humiliation I suffered on that day!,6360
West_Virginia,Have a taste of my 406mm guns!,6361
West_Virginia,I was once seriously injured but then I was greatly enhanced during the process for my repairs,6361
West_Virginia,I’m proud of my BIG SEVEN title. But aircraft carriers seem to be replacing us battleships in naval battles. I am losing myself in all this confusion: this strength that I possess what is it for?,6362
West_Virginia,A couple of us Big Sevens joined forces to make this chocolate. Please take it. It should taste good since Rodney gave us a hand More than good actually! I'm confident you'll love it!,6362
West_Virginia,Sorry but I don't have the gumption the make my own chocolate. If you don't mind you can at least have this Just don't expect much. What I'd be at a loss if it turned out bad!,6363
West_Virginia,Woah it doesn't taste bad? Phew That's a huge relief. I was freaking out when you asked me for handmade chocolate. So I hope I'm not sounding like a broken record here but are you sure you're not just saying that?,6363
Wichita,You've returned. You really kept me waiting. Get ready to depart.,6364
Wichita,Relish in the power of a true heavy cruiser!,6364
Wichita,Look! Our conquest extends to the ends of this blue sea!,6365
Wichita,There exists no problem that a shot from my huge cannons cannot resolve!,6365
Wichita,What is it want to have a go with me?,6366
Wichita,Are you trying to get a taste of my whip?,6366
Wichita,A new mission? Read it out loud for me.,6367
Wichita,You're giving ME a reward?!,6367
Wichita,I'm entrusting the mail to you.,6368
Wichita,Hm? Looks like a commission's been completed Hmph a few commissions are easy pickings for our mighty fleet.,6368
Wichita,With this kind of power!,6369
Wichita,All units fire at will!,6369
Wichita,Hah! These weaklings are no match for me!,6370
Wichita,Now this is interesting. Hmph fall back!,6370
Wichita,This shot will be it for you!,6371
Wichita,How about unveiling what secret plan you have in store for me?,6371
Wichita,Hmph it seems I made the wrong decision by relying on someone as useless as you,6372
Wichita,My dream is to conquer the world! What happens after I've done that? Hmph who cares about that!,6372
Wichita,You're curious about my whip? Well I bought it on a whim long ago but it's been surprisingly useful. Particularly when I'm pointing at a map.,6373
Wichita,I see you as my best friend No I'm not planning on treating you as my best friend Hold on let me think for a moment. No that doesn't mean I'm turning you down Just give me some time to ready my heart for this,6373
Wichita,This is a present from Lady Wichita! And one day I'll give you all the chocolate on the Seven Seas! There's no chocolate out on the Seven Seas? I-I see,6374
Wichita,Got some Valentine's chocolate for you and it's packed full of love! If you thought I only paid attention to you because of your abilities you'd be dead wrong!,6374
Wichita,I really appreciate that you've always been there to lend me your wisdom. So I'm giving you this Valentine's chocolate in return. It's just a formality though - if there's ever anything you need from me feel free to ask away. If it's something I can get for you then I'll do that. If not just add it to the list of things I owe you. How does that sound?,6375
Wichita,Mannerisms etiquette dress codes Hmph. This is all more convoluted than naval battles that's for sure. Still I agreed to participate so I mustn't act like a total simpleton.,6375
Wichita,What are you looking at? You want a drink huh? Why didn't you just say so right away?,6376
Wichita,Even the world's best warrior would succumb to exhaustion if they never stopped fighting. Everyone needs time off for recreation you know? So enjoy yourself tonight.,6376
Wichita,Not going to lie St. Louis's car looked really slick. I'm considering asking for the keys and taking it for a spin later.,6377
Wichita,Hey! You nearly put your hand on my shoulder there Try to avoid doing that in public at the very least.,6377
Wichita,You want to play do you? Come here!,6378
Wichita,Hah! Pathetic. Can't they send someone who'll put up a fight?,6378
Wichita,Ghosts? Goblins? Hah! On this night they too are under my control! Hahahaha!,6379
Wichita,Trick-or-treaters? It's your job to deal with those. Wouldn't want to risk petrifying any children with my terrific costume.,6379
Wichita,Raising the brim of my witch hat to reveal my razor-sharp fangs – now that's what I'm talking about!,6380
Wichita,Come familiar. Get up on the pumpkin and take in the Halloween spirit.,6380
Wichita,Desperate to once more taste the sting of my whip are we?,6381
Wichita,My fangs and ears look very realistic? Of course they do. I had them specially procured just for this holiday.,6381
Yamakaze,Woooo! I'm pumped and ready to do some work!,6382
Yamakaze,If you don't play with me right now I'm gonna roar at you! Fine Rooooar!,6382
Yamakaze,Hey Kawakaze! Have some fun for once and come play with me and Umikaze!,6383
Yamakaze,Do you wanna play knock-out boxing?,6383
Yamakaze,Argh! I'll turn you into red paste!,6384
Yamakaze,Rooooar!,6384
Yamakaze,New missions have come in! Let me at 'em!,6385
Yamakaze,Mission complete! Do I get a share of the loot?,6385
Yamakaze,You're back? Here the seat's all yours!,6386
Yamakaze,Woohoo!,6386
Yamakaze,Woo! Follow my lead!,6387
Yamakaze,We won! Hip hip! Hooray!,6387
Yamakaze,Bwaahh! Get me outta here!,6388
Yamakaze,Onwards! Go! Go!,6388
Yamakaze,Owwieee,6389
Yamakaze,Grrrrr! (Yamakaze is wary of you.),6389
Yamakaze,When those mean Meowfficers gang up on me I scare them off with a roar!,6390
Yamakaze,You're always so nice to me so I'm gonna be nice back! If any baddies show up I'll send them scurrying back to mama! Huh? You'll protect ME instead? But why?,6390
Yamakaze,I'll promise to stop scaring you but in exchange I wanna play with you more often!,6391
Yamakaze,Umikaze! I've got a bag full of breadcrumbs! Wanna go feed some seagulls?,6391
Yamakaze,What are we gonna do this time? More knock-out boxing? Sumo wrestling?,6392
Yamakaze,I caught youuuu~,6392
Yamakaze,I'm prepped and ready for my big trick! Woo!,6393
Yamakaze,I'm gonna surprise everyone with a jaw-dropping trick at the banquet venue! But first I need to come up with a total jaw-dropper Hmm,6393
Yamakaze,White doves should be part of any good magician's act!,6394
Yamakaze,Watch closely! I'm now going to make this flower dis– What the?! Why'd it turn into a handkerchief?!,6394
Yamakaze,Woah! Stop trying to figure out my tricks!,6395
Yamakaze,Presto! I've magically retrieved your mail!,6395
Yat_Sen,Ning Hai's steamed buns? Mm they still have the same nostalgic flavor.,6396
Yat_Sen,Only by remembering the lessons of the past can we move towards a brighter future.,6396
Yat_Sen,Sometimes I miss those days when I used to train together with all my sisters,6397
Yat_Sen,What's wrong? Please don't have any strange expectations of me.,6397
Yat_Sen,I am no longer the crybaby that I once was.,6398
Yat_Sen,New missions have been assigned! I have finished preparations and am awaiting your orders.,6398
Yat_Sen,Mission rewards counted and ready for your review me? No there's nothing I want,6399
Yat_Sen,Ahh home is such a warm place.,6399
Yat_Sen,The girls have already returned from commission. Aren't we going to greet them?,6400
Yat_Sen,If only I was able to become this strong sooner then perhaps,6400
Yat_Sen,Ancestors Yat Sen shall now do her part as well.,6401
Yat_Sen,As the wind blows anew I can feel my presence once more.,6401
Yat_Sen,Give up? Why would I do that? I am not the same fragile Yat Sen as before.,6402
Yat_Sen,It ends now!,6402
Yat_Sen,I have already witnessed true hell.,6403
Yat_Sen,When I look at your face I sometimes forget to breathe What a strange sensation.,6403
Yat_Sen,This is the power of our bond? Every moment we are together is like a dream one that I am afraid of waking up from. No it is no matter. From now on I shall always be by your side.,6404
Yat_Sen,"Two connected hearts beat as one."" Perhaps it was fate that brought the two of us together. It might also be fate that you'll be the first person to receive my chocolate. Thank you for looking after me as well as everyone else in the port.",6404
Yat_Sen,If I told you that there's much I still want to learn about you Would you entertain my request? Heehee~,6405
Yat_Sen,Ying Swei and Chao Ho To outsiders those two girls might seem like they don't get along very well. But people who understand them will find their antics delightful and amusing. Heehee.,6405
Yat_Sen,In the past I used to pray that I would become stronger. Now I pray that I may understand both the warmth and coldness of this world. Naturally I would like to experience those things to better accompany you and my other friends heehee.,6406
Yat_Sen,Did you need me? I am willing to hear you out at any time.,6406
Yat_Sen,All inappropriate conduct will be held to account.,6407
Yat_Sen,Indeed home is the place that truly makes your heart feel at ease.,6407
Yat_Sen,For us to walk hand in hand until we become old is my greatest wish.,6408
Yat_Sen,I am now able to move forward without doubts and it's all thanks to you dear.,6408
Yat_Sen,I never realized it before but being by your side like this watching Ping Hai and Ning Hai grow and seeing the merriment of the other Dragon Empery children makes me see that I am truly blessed.,6409
Yat_Sen,Is something the matter dear? Yat Sen is always there for you. Yes no matter what.,6409
Yat_Sen,P-Please don't be so hasty dear at least wait until we get back to our room,6410
Yat_Sen,Awaiting the return of a loved one is a warm feeling.,6410
Yat_Sen,As long as you're with me there's nothing that Yat Sen cannot do.,6411
Yat_Sen,Even if we are to be separated our hearts will always beat as one. Do you feel the same way about me my dear? Hehe~,6411
Yat_Sen,This is rather embarrassing but Chen Hai somehow found out that I'd be meeting with you so she made me change into this outfit S-so how does it look on me?,6412
Yat_Sen,Being able to spend peaceful days with my friends fills me with warmth and happiness. Spending time with you is yet another special kind of happiness.,6412
Yat_Sen,Thanks to you the port's Lunar New Year celebration has become more and more lively each year. As a result there are more and more kids we have to keep an eye on I suppose that's one of the downsides of being too blessed?,6413
Yat_Sen,Just by putting our hands together like this you can already feel the warmth spreading.,6413
Yat_Sen,Wh-what if one of our friends passes by?,6414
Yat_Sen,Do you find my hairstyle appealing?,6414
Yat_Sen,Do you still have missions left to do? If it's urgent please allow me to help.,6415
Yat_Sen,The mission rewards have already arrived safely at port. There's no need to worry yourself.,6415
Yat_Sen,The mail? An Shan said that if anything new arrives she'll drop by to bring it over.,6416
Yat_Sen,Thank you for your service. I happen to have my tea set with me so if you don't mind I can steep some tea leaves for you.,6416
Ying_Swei,"Going by launch date one could say that I am actually Chao Ho's older sister But alas since she wants that role so badly she can have it. Besides being the ""little sister"" comes with perks of its own. Hehe~",6417
Ying_Swei,Reminder from Ying Swei~ You've had your head in the clouds for a while~,6417
Ying_Swei,Are you interested in the Four Treasures of the Study? I'd be glad to instruct you. Hehe not to boast but I'm quite confident in my abilities.,6418
Ying_Swei,If you're tired you should go ahead and rest. Collapsing due to overwork is inefficient.,6418
Ying_Swei,Wouldn't it be a great time for me to tell everyone how much of a pervert you are? If you want me to reconsider you'll have to make me a little promise first. Hehe~,6419
Ying_Swei,If you mess up my hair I'll have you style it for me for a week starting tomorrow you hear?,6419
Ying_Swei,Mission complete. Now if I could just enjoy a meal soak in the bath and then get into bed that would be the life. Hehe~,6420
Ying_Swei,You've got new mail You know stone-cold printed text doesn't have that same human touch as something handwritten.,6420
Ying_Swei,I'm sure there are a lot of things you're dying to tell me. But that can wait until after you've rested up.,6421
Ying_Swei,The expedition fleet is back. Don't forget to reward all our hardworking friends.,6421
Ying_Swei,Indeed. You must be strong if you wish to protect what is dear to you.,6422
Ying_Swei,Purge all evil. Become as a stalwart blade.,6422
Ying_Swei,I'll wait until I get back before declaring victory.,6423
Ying_Swei,Do I not have enough power to stop the enemy's advance?,6423
Ying_Swei,We shall never fade away!,6424
Ying_Swei,We will not cannot back down here!,6424
Ying_Swei,I have nothing to say to you.,6425
Ying_Swei,Chao Ho has been complaining to you that I've been pushing my chores onto her hasn't she? Don't listen to her. I've just been instructing my little sister who has stubbornly been running away from her responsibilities about the realities of being an adult. Hehe~,6425
Ying_Swei,There are a lot of things I'd like to say to you but whenever I'm in front of you it's like the words just won't come out I'm afraid I'll have to write my feelings out for you so please don't laugh.,6426
Ying_Swei,Ink does not fade with the passage of time I wrote my feelings down with the hope that they also may never fade. I now offer these words to you along with myself.,6426
Ying_Swei,Happy Valentine's. Oh to think that I ended up giving you chocolate before Chao Ho could I wonder how she'll react when she finds out Hehehe,6427
Ying_Swei,Chao Ho and I made a promise that we'd deliver our chocolates together today and neither is allowed to jump the gun But since she still hasn't shown up at our agreed-upon time I suppose I have no choice but to give you my chocolate first. Haha happy Valentine's Day~,6427
Ying_Swei,Happy Valentine's Day. My sister and I struck an agreement to begin from a starting line and race to be the first to find you. So I sent out a manjuu with a hologram device projecting an image of you. Poor Chao Ho she fell for the same trick twice. Heehee,6428
Ying_Swei,We've got a lot of work to do today. Thanks in advance for your cooperation. Hehe don't even think about slacking off~,6428
Ying_Swei,I've brought you a most sophisticated cup of lapsang souchong tea hehe~,6429
Ying_Swei,I like the way you stroke my hair ehehe~ Ah no I didn't say anything.,6429
Ying_Swei,Though I no longer communicate with you through writing I feel like we understand each other much better now. Please continue to share your feelings with me be they amorous or anxious.,6430
Ying_Swei,Chao Ho thinks up the couplets and I write them down. Don't you think we make a good team? Besides seeing Chao Ho's brows furrow in thought is super cute Anyway let's think up some lines together later.,6430
Ying_Swei,Miss Yat Sen I'll help you prepare the food for tonight's reunion dinner. What about the fish? I'll start it up if you'd like.,6431
Ying_Swei,Fu Shun if you throw any more firecrackers into the pond I'll change your seat to be right next to that lotus~,6431
Ying_Swei,Since it's the Spring Festival how about taking a break?,6432
Ying_Swei,The excitement of the festival seems to have gone to your head. Hehe~,6432
Ying_Swei,In the warm spring breeze snow melts and life blooms anew. Spring is the season of life.,6433
Ying_Swei,A~ job~ well~ done~ Hehe did you like that?,6433
Ying_Swei,"An old saying goes ""it's better to be lucky than it is to be punctual."" Since you've come at quite the fortuitous moment why not come sit next to me and enjoy the show? As for what's going on over here don't sweat the small details~",6434
Ying_Swei,This year Hai Tien is in charge of coming up with the Spring Festival couplets I'll be doing the calligraphy and Chao Ho is handling the decorations. An all brawn no brain job like that is perfect for my sister isn't it? Heehee~,6434
Ying_Swei,What's the matter Chao Ho? Still haven't been able to get your stuff back? I tricked you? What could you possibly be talking about?,6435
Ying_Swei,The goods Akashi sent over sure are convenient. There's the mechanical errand-running Manjuus the automatic fireworks launchers and the lion dancers as well I'm sure Fu Shun and her gals would have an absolute blast with these.,6435
Ying_Swei,You also want to try playing a prank on Chao Ho? Sure but don't go too overboard~,6436
Yoizuki,There is little I can do on my own. So please if I can assist in any way don't be afraid to ask. I will help you.,6436
Yoizuki,Why I help people? I feel I should; therefore I do it Is that strange?,6437
Yoizuki,"Forcing myself""? Not at all. If I were my help would only have the opposite effect.",6437
Yoizuki,Do you feel tired? Shall I give you a shoulder massage?,6438
Yoizuki,We have received a mission. Is it something I may take care of?,6438
Yoizuki,I have brought the mission rewards. These should be all of them.,6439
Yoizuki,A commission has been completed. Splendid work.,6439
Yoizuki,This feels rather nice.,6440
Yoizuki,Be careful. Try to stay close to me.,6440
Yoizuki,We have everyone to thank for this victory.,6441
Yoizuki,They tricked us Everyone retreat! I will watch your backs!,6441
Yoizuki,Critical hit!,6442
Yoizuki,I would prefer it if you'd stay away from me.,6442
Yoizuki,Hm? I seem cold and distant to you? I've heard that from Harutsuki before Oh bother,6443
Yoizuki,I know that I can't always be by Harutsuki's side to help when she feels nervous. Yet my body always acts on its own accord,6443
Yoizuki,You don't require my help yet you keep me waiting by your side Why is that? I don't quite understand,6444
Yoizuki,"A ""date""? What does that mean?  It means we'll play together? Certainly if that's what you wish.  Why are you smiling? You're quite strange",6444
Yoizuki,When I'm thinking of you as I make chocolate I get so nervous I can see why Harutsuki prays. I'm slow to catch on so could you show and tell me directly whether this chocolate has made you happy?,6445
Yoizuki,It's my turn? Hold on Umm could you please not stare at me like that? It's making me feel uncomfortable.,6445
Yoizuki,I registered for several sporting events. I must give it my all so I won't slow down my teammates,6446
Yoizuki,I received a good luck charm from Harutsuki It's nice when someone offers you their blessings.,6446
Yoizuki,Harutsuki slow down and match your pace with mine One two! One two!,6447
Yoizuki,All the entrants are strong candidates I'll need to exert myself for the next event too.,6447
Yoizuki,Will you enter with me for the three-legged race? Don't worry we're unbeatable as a pair.,6448
Yoizuki,Mmh Happy New Year. I'm working on hooking my friends up with these firecrackers The bun I'm eating? I received it as a thank-you for my efforts.,6448
Yoizuki,"The noise of the firecrackers is said to repel a monster called the ""Nian."" As for why this monster only appears during Lunar New Year's I'm not quite sure",6449
Yoizuki,Yat Sen's dim sum is wonderful. I'm particularly fond of this meat bun she made.,6449
Yoizuki,If lighting firecrackers sounds too frightening would you like to light a firework instead?,6450
Yoizuki,Make a fai chun? Sorry such things are beyond my means. You may wish to ask Hanazuki or Suzutsuki instead.,6450
Yoizuki,Don't worry it's not very heavy. I'm capable of carrying it.,6451
Yoizuki,Perhaps the noise of the firecrackers can dispel your sinful thoughts too?,6451
Yoizuki,I'm aware that setting off firecrackers is an important Dragon Empery tradition. That said This many firecrackers may be excessive.,6452
Yorck,Excuse me for being so early heehee. Now show me that leadership of yours and make me happy.,6452
Yorck,You're free to regard me as a tool – a means to exert your power. Heehee. I don't mind.,6453
Yorck,Spee if it's friends you want I can be yours. We'll have so much fun together. Heehee,6453
Yorck,That I serve someone is all that matters not whom I serve. It could just as well be Emden as it could be you. Though admittedly very few are able to command me.,6454
Yorck,You look strapped for work which I'm quite happy about. The more things I do for you the easier your job becomes. Isn't that the best arrangement one could want?,6454
Yorck,Hmm? Are you trying to chat me up or issue an order?,6455
Yorck,Oh I see You want the same done to you hmm♥,6455
Yorck,Letting the mission rewards pile up to collect them all in one fell swoop once is more satisfying don't you agree?,6456
Yorck,There's a letter for you. The most I can do is hand it to you sadly. Heehee.,6456
Yorck,Welcome back. Next time you bring me on a sortie please make it as good as the one just now was.,6457
Yorck,Those girls have returned from their commission. You commanded them wisely. Heehee.,6457
Yorck,Why you I must say I'm pleasantly surprised. Heehee.,6458
Yorck,What will you do next? Keep advancing or call it quits and pull back?,6458
Yorck,How unfortunate If only we had more backbone.,6459
Yorck,Hope you like being chopped to pieces. Heehee,6459
Yorck,Seems like covering our rear is my only strong suit.,6460
Yorck,Heehee. You may be a worthless hopeless imbecile but I still have use for you.,6460
Yorck,Kindly tell me if there's something you want me to do. Likewise I'll suggest new things I can do as I come up with them.,6461
Yorck,There are certain things only you can do so try not to become too dependent on me. Having said that I wouldn't refuse if you offered to become my puppet.,6461
Yorck,You really have a charismatic aura that draws people in. It's why you're deserving of my loyalty or should I say my love. Heehee.,6462
Yorck,"From planning the ceremony to sending out invitations you left it all to me. Do I take that to mean you're ready to be mine? Say it then. ""I take Yorck to have and to hold from this day forward."" Let me hear that resolve that desire of yours♥",6462
Yorck,"Everyone's been talking about this ""Valentine's chocolate"" thing so I made some as well. While I don't care much for the custom myself I thought receiving a gift from a tool might rouse something inside you. Heehee. So can I expect to get something in return?",6463
Yorck,Ah you're right on time as you said you would be. I do fancy a person true to their word. Heehee.,6463
Yorck,Before you state your business I'd like to ask a question. Are you here to speak with Yorck the subordinate or me your wife in marriage?,6464
Yorck,You're requesting my aid without even realizing it aren't you? Heehee.,6464
Yorck,You know I think I like it when you somewhat force yourself onto me. Heehee♥,6465
Yorck,Tenacious and brave in the face of incoming attacks I see. There's always so much to learn from your strategies.,6465
Yorck,After all the faith you've put in me this is the least I can do.,6466
Yorck,Your office chair pales in comparison to my throne. Don't you want to sit on it for yourself?,6466
Yorck,A vampire hunter you say? I wonder whether Seydlitz could make it all the way here without your aid.,6467
Yorck,Should it not be you who decides what to do not me?,6467
Yorck,Oh. Oh my,6468
Yorck,There shall be left no trace of your existence.,6468
Yorck,You expected anything different? Victory is par for the course when you're a Goddess.,6469
York,Back from your training? Come Fate is calling for us.,6469
York,Feel free to admire the manifestation of my Force though this is just the tip of the iceberg.,6470
York,This a special drink I've made come drink it and leave not even a drop!,6470
York,The Force may be essential but one mustn't drown in its power.,6471
York,If battles are my destined Fortune then may they be even more fierce.,6471
York,The flow of the Force can you feel it?,6472
York,Bodily contact holds no significance at all to such a noble soul Aahh!,6472
York,The Tribulation calls to us.,6473
York,Tribulations are not solely a quest for strength but also the rewards along with it. Don't forget.,6473
York,This may be a communication from the Unknown.,6474
York,It is necessary to rest after a battle. Come have a drink and relax.,6474
York,The wheels of Fate spineths once more and we move yet closer to Elysium.,6475
York,I can feel it the Force courses through my body!,6475
York,Submit to the power of the Force!,6476
York,Be engulfed by darkness!,6476
York,Guh. This is the Nightmare of Suda Bay!,6477
York,Magic Gun - Armageddon!,6477
York,This is a trial of fate!,6478
York,The attraction of my Force has diminished Could that be because ultimately you were nothing more than a Faker?,6478
York,I can feel the Force guiding our paths. Care to try out this new potion for me?,6479
York,The attraction of our Friendship grows ever greater! Come hold my hand and let us commune!,6479
York,This feeling Unmistakably as long as you're by my side I can unleash unlimited amounts of power. Is this the power born of our connected hearts Love?,6480
York,I cannot control the explosions in my heart! Come hold me tight and we shall join forces and defeat our foes Eek!,6480
York,This darkest of fruit chocolates represents both a malediction and a benediction upon your soul. It is a pure crystallization of my feelings for you Come open your mouth and accept my gift! Now open~!,6481
York,As though invoked by my Force the gears of Destiny have begun turning once more in response to this Pledge I swear to you once a year! Now come with me – we shall go on a glorious voyage that spans into Eternity!,6481
York,I offer you this Tribute – the embodiment of the Bond we have forged! Gaze into the Dark Abyss and you shall see the extent to which my longing for you grows for you by the day!,6482
York,This is no mere Upgrade this is an Awakening! I will alter the course of fate itself!,6482
York,For us to meet in this place at this hour There is no mistaking it; this is fate!,6483
York,If the Force means something it means having the will to always fight! And I will fight until I've overcome my destiny!,6483
York,I can feel the Force's power coursing through my body!,6484
York,Once I feared the Nightmare of Suda Bay but now I shall prove that I can overcome it!,6484
York,Now grasp my hand firmly!  Could you feel my enhanced Force?,6485
York,W-wait! Continue and my Force will swallow you whole– Eek!,6485
York,I can hear the voice of Fate distinctly calling for me Is this a new skill I've acquired?!,6486
York,Welcome back! I knew you were coming from the moment the Soul String began to fluctuate!,6486
York,Is the Soul String on too tight? Then let me make just Ahem! What you feel is simply the Pressure of our bond exerted at the moment of connection!,6487
York,If fate compels us to fight then fight I will with all my body and soul!,6487
York,I feel your Essence of Love flowing into me!,6488
York,We've received new Commands from up above. Together we shall carry them out!,6488
York,We've accomplished another Command! Can you feel the surge of Force?,6489
York,There you are my Soulmate! Please have a seat and drink from my special bonding potion!,6489
York,Ahh I tumble into the Nightmare's maws,6490
York,The school has recently been consumed by a series of Mysteries there must be some Mastermind lurking behind the scenes. Yes another Tribulation awaits me! I shall part the veil and reveal all Truths!,6490
York,Now then let us begin today's Investigation! The Mastermind will fall into our trap sooner or later!,6491
York,The figure that suddenly showed up inside empty classrooms turned out to just be Eldridge. The mysterious stack of books in the library was nothing more than a Misdirection left by the Occult Club. And the legends of the Ace who cloned herself to lead every sports club to victory; well she was actually that incredible But the Mastermind still hasn't appeared. Has my Investigation been misguided?,6491
York,Eyepatch? Nay. This is a tool that is necessary to seal off a portion of my Force.,6492
York,Difficult Words annoying Formulae Curses will I be defeated by these things before I am able to reveal the Truth?!,6492
York,Exeter struggles with her Tests on a daily basis but that is for the best. The true Tribulations are mine alone to bear.,6493
York,Until all Truths are revealed and the Mastermind's identity is brought to light I cannot relent!,6493
York,Eeek! Just now could it be There's no doubt about it. The Mastermind took over your body to issue me a Warning!,6494
York,Without delving further into the Zone we will not be able to uncover the Truth. Luckily with you here I will be able to enter realms normally inaccessible to me!,6494
York,You're back? Then let us continue. This time the Unfathomable will respond to our summons!,6495
York,Jamaica Z36 Through this arduous battle I have met many companions who also see through the veil. Now I am no longer alone in my Rebellion against Fate!,6495
York,So the first summoning failed. Such are the tribulations exacted by the Unfathomable. But I shall not capitulate so easily!,6496
York,Bloody hell if not for the fact that my Force is nullified by the slumbering depths' domain I could delve even deeper in the search for Truth!,6496
York,Excellent let us combine our Force and channel it into this magic circle.,6497
York,Ahh! No can it be your mind has been corrupted by the Unfathomable?,6497
York,The messenger has returned from the depths. Could it be a message from the Unfathomable?,6498
York,Ohhhhh The bastions of white sand were instantly reoriginated by the waves such is the might of the Unfathomable Force!,6498
Yorktown,It's alright if you don't remember me,6499
Yorktown,If there's time maybe you should spend it with my younger sisters I'm fine on my ow,6499
Yorktown,Are you truly prepared to leave your mark on someone like me?,6500
Yorktown,The mission rewards have been delivered. Please check them.,6500
Yorktown,My eagle got the mail. Please read it carefully.,6501
Yorktown,You're not hurt That's good,6501
Yorktown,Thanks,6502
Yorktown,Let's search for the light!,6502
Yorktown,If victory can bring peace then I!,6503
Yorktown,For the sake of freedom!,6503
Yorktown,The light is still far away,6504
Yorktown,So you truly will leave me one day,6504
Yorktown,Could I ask you to please accept my Valentine's chocolate? I hope you'll feel the same happiness as I do and feel the same love as I do for you,6505
Yorktown,Here's chocolate from me to you so that I can see your smiling face. Today um Well you already know that I always want you to be happy each and every day. Hehe~,6505
Yorktown,Enterprise is a good girl. So's Hornet. And Hammann. They all found their PLACE in this fleet. But me? The big sister? I'm HAPPY for them. And a teeeensy bit lonely.,6506
Yorktown,Here's to a mission accomplished! CHEERS!,6506
Yorktown,Uhhh where am I?,6507
Yorktown,OOPSIE! What was that I just said in front of EVERYONE?,6507
Yorktown,I I have a feeling like all the clout I had as a big sister is COMPLETELY GONE after tonight,6508
Yorktown,Urk. I feel a little sick,6508
Yorktown,I mean it's only natural for a good couple to be a little clingy right? After all I've been through I'm WAY too shy to make the first move. So that means YOU have to do it. Got it?,6509
Yorktown,What kind of souvenir do you think Hammann would like? A warding stone?,6509
Yorktown,I quite like it here. All the places we visit have quite a unique atmosphere whether in Iris Libre or in the Eagle Union Hehe.,6510
Yorktown,Am I good enough for you?,6510
Yorktown,New mission notifications? Why don't you let Hood handle it?,6511
Yorktown,The mission rewards have arrived. I'm excited to see what we got.,6511
Yorktown,What's the matter my friend? I see the commission team has returned? I'll let Hornet know.,6512
Yorktown,For our ideals!,6512
Yorktown,The purpose of my wings are to guide us towards peace––,6513
Yorktown,Freedom will never be extinguished!,6513
Yura,Sometimes I feel like I'm not quite myself That must be my other Self,6514
Yura,"Abukuma I don't think that ""only eating and sleeping"" is a healthy lifestyle. I'm wrong about that? Well",6514
Yura,The destroyers are well they're always so full of energy and zipping about that it's honestly a bit hard to keep pace with them,6515
Yura,Even when we can't see her my Self is always by my side.,6515
Yura,You want to know more about my Self? Do I think she has some kind of special connection with the meaning of my name? I sometimes wonder myself.,6516
Yura,Did you need something from me?,6516
Yura,Would you like to touch my horns?,6517
Yura,Oh speaking of which I haven't told you to receive the mission rewards yet have I?,6517
Yura,Shall my Self read it aloud for you?,6518
Yura,It's good to see you welcome back. I apologize for I don't really know where to put these papers,6518
Yura,The girls are back from commissions. If you require assistance shall my Self accompany you?,6519
Yura,Oh I feel something awakening inside me,6519
Yura,I'd like to wait a bit more and see what the situation is like,6520
Yura,My Self played a big role as well. I'll have to thank her for her help.,6520
Yura,It might be better to withdraw first,6521
Yura,Safety first.,6521
Yura,We should get back into formation.,6522
Yura,"I wonder if the fortune that foretold ""calamity"" was referring to you",6522
Yura,You want to know more about my Self? Well she's also a part of me Mm if I were to put it simply she's kind of like my familiar.,6523
Yura,Your fortune said that bad luck would follow you around so I along with Abukuma and the others made a protective charm that will ward off evil. Please be careful and always carry this around with you.,6523
Yura,Whenever I think of you I always worry that something bad might have happened to you. Please stay with my Self's no my side. That way I won't have to worry.,6524
Yura,My Self is a very good girl. I'm sure that you'll be able to get along with her just as well as you do with me. Hehe~,6524
Yura,Were you helping Kinu out with her training? Ehe Would you mind if I came over to watch?,6525
Yura,If you would ever like to see my Self please let me know. I really love having conversations with her.,6525
Yura,If you're ever worried that you're being possessed by something do let me know. I'm fairly confident in my ability to exorcise spirits.,6526
Yura,I pulled a lucky fortune while at the shrine earlier today. I'm sure something good is going to happen soon!,6526
Yura,Um did you need something from me?,6527
Yura,My aren't you quite the prankster?,6527
Yura,Heehee~,6528
Yura,I can feel the power flowing through me,6528
Yura,I must thank my Self for protecting us Oh is everyone safe?,6529
Yura,Just as my Self stays by my side and protects me I would like to stay by your side and protect you. At your side always Hehehe~♪,6529
Yura,A succubus is a being that tempts people in their dreams I-I'd never do anything like that!,6530
Yura,Isuzu it's me Yura! I'm not a ghost you don't need to be afraid of me!,6530
Yura,Oh did you need something?,6531
Yura,Maybe you were the real succubus all along. Hehe.,6531
Yura,The wings are slipping off Is there a mirror somewhere?,6532
Yura,I'll seduce you alright. Hehe.,6532
Yuubari,With you by my side Master I have nothing to fear!,6533
Yuubari,Be they canisters or weaponry my developments in them are the latest!,6533
Yuubari,*Yawn*,6534
Yuubari,Melon bread? I'm extraordinarily curious as to how it tastes,6534
Yuubari,The Gatos are terrifying Why are such frightening submarines named after a catshark?,6535
Yuubari,Your hand is so warm and gentle Master~,6535
Yuubari,Mmh ugh gah stop or I will bite!,6536
