That loud bang? Tee hee~ You were gone for so long I was getting bored so I let a shot loose~	It's so much fun to fire my gun~!
The book I last read took place on the beach if I remember properly... It was a murder mystery on the beach right?	McCall from the Eagle Union and Suffolk from the Royal Navy seem to get along really well. The two of them are pretty funny hehe.
Vauquelin I'm not going into the water. I'll just spend a nice peaceful day on the beach like this.	I won't get washed away...!
I could really go for one of Dunkerque's donuts right about now...	You can look all you want. Just don't forget about your job.
I totally cannot comprehend why you're so easygoing...	The secret to getting a better figure?... Cease with such jokes.
Mm... 'Cute' doesn't quite fit me.	I'm not a 'Clear' target like in a game!
Hurry and take care of the missions will you?	When is the next sortie?
The commission team is back? Allow me to show how they should really be handled.	Like a full score and then some... Not bad.
March through the gates of hell! May our image be burned into the eyes of our enemies!	This kind of battle is quite good
Yes. Yes! This is the kind of challenge I'm looking for!	Witness true firepower!
You really are helpless...	My motto is 'survival of the fittest'
You're looking good these days. Hmm? Ah not to worry. I've always stuck around with you. I don't want all the training to be in vain after all.	I'm used to your pace now after all this time. I've yet to get used to staying in a room all day... If anything happens to me because of this it's all on you. Don't tell me you're gonna dodge the issue.
If I take this it means I'm yours forever? Fine but on one condition; I want none of that 'You'll get hurt if you're in the battlefield' crap. I need some action every now and then!	I know that look. You're bracing for something unexpected am I right? Heheh perfect. Giving you that impression was exactly my goal! Oh and if you think I didn't bring chocolate think again. 'Cause that's one thing you can take for granted.
Hm I'm glad to see that you're as chipper as ever. Keep it up.	All troubles that occur either have a reason or a trigger. Unless there are innocents tangled up in the problem it's best to lay low and wait.
Be more confident with your opinions and openly state your opinions. If anyone dares to boo you down I'll teach them something about manners.	Mm... I'll have to disagree on this. Of course your word goes but would you mind hearing my thoughts out first?
What's wrong? Got something against being watched? Ahaha you don't have to be all tense. I wasn't keeping watch over you I just wanted to observe your response.	The things I tell you are merely suggestions to you. Ultimately you call the shots here.
Hmph! This is payback for your insolent behavior. There's no need for me to continue being a doormat for you.	Mission complete. I'll let you decide who you want to send to pick up the rewards.
Here's some mail. I'd like you to check on them as soon as possible... Later you say? Well I don't think there's anything urgent here so that sounds fine with me.	Good work out there. Will you take a break? Or are you planning on getting right back to another mission? Either way I'll be here for you.
The girls have returned from their commissions. I'm sure the morale of the girls at the port will go up if you go out and greet them personally.	Hmm. Much obliged.
Adequate preparation is half the battle.	Seems we've taken far less damage than I'd anticipated. How fortuitous.
I'll be back with some payback. Nobody likes to stay a loser.	This is it!
You're quite skilled but I won't fall that easily!	I'll serve my duties as your subordinate but don't expect me to be all smiles while doing so.
Nobody not even I can meddle with your thoughts. Of course due to our differences in standing values and information I may disagree with you from time to time. But I will never disparage your authority over me.	Maybe because we have good chemistry together but I feel very comfortable being around you whether for work or for personal matters. Even if we disagree on something we come to understand each other's positions very quickly. I hope we can continue getting along just as well as we have.
This kind of proposal works best when our feelings are reciprocal—basically we accept each other as partners. When we have differing opinions as long as we work together hand-in-hand we can overcome any obstacle that stands in our path! Ahaha!	I made you this chocolate to repay you for all you do. What do you think? Tell me your honest opinion on the taste even if it's not positive. Knowing what's good and what could be better is the first step to improving yourself.
Hm I'm glad to see that you're as chipper as ever. You look like you're ready to take on the world today.	I don't make any pointless remarks when you're making decisions. Previously it was because of my respect for you but now... it's because my heart can't help but trust in all you do.
I've collected a list of good locations for the two of us just as you directed me to... While I'm aware that this isn't a date and that you just wanted to make your rounds I'm... not opposed to it being a date as well.	You consider my opinions very important? Thank you very much for trusting in me. But the same goes for me.
I'll let you off this once. Make sure to hold yourself back next time.	Good work out there. Will you take a break or are you planning on getting back to work? Either way I've made arrangements for whatever you choose.
This set is unbelievably big... Ahaha there's no way I'd have any complaints. However I definitely want the girl who prepared this set to experience what cleaning this humongous space feels like.	Speaking of which what is this set even used for... well I guess it's fine. It's not something for me to worry about.
That poor-looking Royal Maid taught me how to clean things up... Ahaha it's not the kind of cleaning that you're thinking about just regular cleaning.	Lützow I'm not telling you not to play with the manjuu but make sure you carry those things to Akashi once you're done you hear?
Though you shouldn't be helping me clean... if you insist there's no way I'd turn you down.	Nice work. I was just about to take a break myself. Would you like me to help you with anything?
Good morning Guardian Knight of the Port. Hope you slept well. You can call on us anytime if you need a word.	Hi there Unicorn. Do you mind if I take little Yuni on a tour de dessert again? ...Huh? What is it? Did I say something odd?
They say to strike while the iron is hot but I'd say strike even if it's not. What I'm driving at is: let's take a break and clean the office shall we?	I'm here and listening if you need someone to talk to
Whoa! What's gotten into you?	Heehee. These are more rewards than you can shake a stick at. How lovely.
Oh this letter is addressed to you. I just assumed it was for me since it arrived by homing pigeon.	Splendid work our Eagle of Victory. Before you go reflect on your performance shouldn't we celebrate this triumph first?
Eyes open for my newfound strength!	The battle is on. Everyone stick close to me!
Eyes open for my might! Taaake THIS!	I will not... succumb so easily!
Don't cross that delicate line Villainous Fiend – or else I'll do everyone a favour and eradicate you.	Care to join me? The woods are the perfect place for a tea party... Picnic? Hmm I suppose it is more like a picnic now that you say that...
How's your evening our Champion? Not too much work? Not feeling burnt out? Heehee. Do give me a call if you need anything. I'll do everything I can and still consider the things I can't do.	Eyes open for my marvellous... Heehee oh it's nothing important. I simply used an incantation that tells me whenever you're in a spot. Saves you the effort of having to tell me. Convenient no?
I understand. You've given me the ring but aren't sure how to profess your love. I'll do the honour just... Oh you worked up the courage? W-well that's good! Heehee. Did I do a good job?	Good morning my Honourable Knight. May luck be on our side today. Heehee.
Hey Perseus! Are you in the mood for another tea party with Unicorn? Those biscuits we had last time were simply divine!	A swim in the river in the woods? Sounds good! I'll pack my tea set biscuits and... Hang on. This sounds an awful lot like a picnic to me...
Need something? Heehee that's my cue. Eyes open now!	Welcome back our Seagull of Victory. You've fought admirably. Do you want a pat on the head? Or should I recite an incantation that'll take you straight to dreamland?
The commission team is back in port. I'm going make like a Sakura cat and beckon them to... I've got it wrong?	You're meant to have yum cha tea with these manjuus? Sounds questionable... These buns are a far cry from biscuits at a tea party.
Unicorn you and I have... quite different outfits. See this is an Empery-style dress. The wings make me look a bit like a swan. Heehee.	Oh wow... *blushes*
The commission team is back. I have some carp ornaments on hand so... Yeah let's go hand out some gifts!	Oh my you don't look that great... How about I do something special for you? What you ask? Hehe why don't you try imagining what it might be?
What's on the moon you wonder? A rabbit? Aliens? Hehe. Whatever it is I'd like to see it for myself one day.	If you're tired you can snuggle up to me and rest for a bit. Oh would you rather have a lap pillow instead? Well if someone walks in on us I'll leave the explanations to you~ Hehe.
My are you sure you want to be doing this? I think I saw Aoba or someone passing by with a camera earlier.	You still haven't completed the new missions? Hmm... Well it's fine for now. Just take care of them at your own pace.
The commissions team is back. We should go and greet them right away.	I've gotten even stronger... Great!
Stick to the plan!	Where did we go wrong...
Let's show off the fruits of our labor!	Hard to port! Watch out for fire!
There are many excellent allies here at the port. I... I'll have to work hard won't I~	I'm not particularly noteworthy as a warship and it might be a while until I can truly stand by your side as your equal... Even so are you really fine with me? Can I really stay at your side?
Huh?! Uh umm... What am I supposed to say in response to your proposal...? Uhh... You're really giving this to me? Ahh I'm sorry I'm just so happy that my heart is about to explode and I don't know what to do and ahh...	"It's Valentine's Day so let's do ""something"" to give you a little bit of motivation heehee~ Now close your eyes relax and slowly open your mouth. The chocolate on my fingertips is sweet isn't it~?"
Here's the chocolate you've been waiting for Question is how do you want to receive it? Tell me and I'll give it my best shot. You... want it with a kiss? Yeah I can do that! Alright start by y'know... closing your eyes.	I love going stargazing with Intrepid. Really it's surprising how much our interests align.
Are you down in the dumps? Well how about I cheer you up with a little show? ...A magic trick perhaps?	No matter how many times I practice when it comes time for the performance I can't help but get nervous... Maybe I'm not really cut out for this...
Next up the Essex's air show! Feast your eyes on the performance!	I hope you'll all come back for more! ...Hehe just kidding~
I guess we didn't rehearse enough...	Akashi has a monopoly on this port's commerce and she seems to have some unscrupulous dealings every now and then. Now if I could muscle my way into– Hmm? These are the regulations? Boo...
Pay close attention to your checkbook and remember that a penny saved is a penny earned. Hmm? There are too many people here who always want it all? ...Ahaha how awfully capricious of them...	Were you planning to upgrade the equipment in your office any time soon? If so would you mind letting me take care of it? I'll be sure to meet all your needs at the lowest budget.
What about my outfit? Oh hmm... I suppose they are rather breezy...	Jeez... If you keep this up I won't give you any more advice...
The mission rewards have arrived. Heehee now how should we use them to turn a greater profit?	Well done on your sortie. During your absence I took it upon myself to seek out the items in need of restocking discussed earlier... Please take a look at the details here.
A commission has been completed. It seems we've gotten some equipment in addition to the regular awards. Hmm let me appraise it to see how much it's worth...	Fight to your heart's content. I shall watch your backs everyone.
Another sailing route made safe. Hmm... maybe I can use this opportunity to establish a new trade route...?	Hmm... I must say these losses are rather severe...
It's time to close up shop!	Hmm... With this I might have to consider some higher-risk options...
As the old saying goes time reveals the character of one's true heart. No matter how well you wear your disguise you will be seen through sooner or later.	Are any of your friends interested in some of the Dragon Empery's collectibles? If so I'd appreciate it if you could introduce them to me~
This is my present to you as thanks for helping me out a while ago. Go ahead and take it – there's no need to be polite. It's not like I'm planning anything in particular; I just wanted to return the favor that's all. Everything here is pretty mundane stuff helpful in your daily work so there's nothing for you to worry about.	When it comes to relationships you can't deal in profits and losses or expect returns on your investments. I'm sure you thought carefully before deciding to give this to me... Yes I understand. And my answer to you is I accept. Allow me to repay your feelings with my eternal devotion~
Oh do you remember the statement I gave you earlier? Some new ideas suddenly dawned upon me... Since nothing has been implemented yet shall we give it another pass?	*pant* *pant*... Phew. I didn't know that kneading dough took so much physical endurance... Urgh I'm all sweaty now...
Why does this store have to make dough from scratch instead of using premade wrappers? ...Why is this sort of commitment necessary...?	For the last step I had Ning Hai and Ping Hai steam the baozi. Though I did learn a few things from watching them the amount of heat and length of cooking time still seem hard to master...
Hai Tien said she wanted some baozi stuffed entirely with chilies... But if Hwah Jah were to get her hands on one I'm sure that scene would be a total disaster...	Oh right I heard that some Dragon Empery antiques arrived at Akashi's shop. If you're worried about buying counterfeits I can come with you.
Ugh now there's flour all over me...	Welcome back. Take these presents as a token of my appreciation for helping me out. Please I don't want to feel like I'm always in your debt.
Once you get used to waiting you lose sight of what you were waiting for.	Big sister... Now that you mention it I think I might actually have one... Ah... I've already started to forget.
Strategic reasons? I was installed with cannons... but they were never meant to be fired. Ironic isn't it?	Are you cold?
I'll think of how to deal with you later.	Finish your missions properly. Perhaps you will one day realize the joy of having any purpose at all.
Mission rewards... how nice.	More mail for you... Ah I'm envious.
The commission seems to be complete... Next time why don't you let me go? I'm a little curious.	If you have no opponents all the might in the world is meaningless.
So this... is the taste of victory.	So this is... the frustration that comes from failure and fear.
Checkmate.	No one would protect those who asked for their own destruction.
In the end... are you just another incompetent fool unable to command me?	I have already grown used to the cold solitude of the North. At this point it's natural for me to have no expectations.
Those who have nothing to lose also have nothing to fear... But is this kind of bravery really anything to be proud of?	Ahh... I see. I thought I was used to the cold and embraced it but that was just because I had forgotten the joy of human interaction and the warmth of being with someone... But now I remember...
Happy Valentine's Day. My blessings to you and my sister. I've always got your back... and so does little Percival oh course. Hehehe.	Happy Valentine's. We all count on you and you never disappoint. This chocolate is my way of affirming that I will always be here helping you help others. Everyone has a place and I hope I can say... that my uncontested place is right next to you.
Summer... In the past it was always just a hot and stifling season... But now...? Doesn't my outfit tell the whole story? Let's get going there's bound to be a lot of people on the beach.	In the past I never saw summer as more than a hot and humid slog... But now? My outfit probably says it all... Let's go everyone's already waiting for us at the beach.
As long as you're by my side even looking off into the horizon is meaningful.	Some of my colleagues seem to mistake me for some unapproachable ice queen... Perhaps playing beach volleyball with them would help...
The sunset and the beach at night are wonderful views. When you're done with work want to accompany me for a walk along the shore?	Even though it's summer... there are still some things you shouldn't do...
Even I can't get fired up about doing missions during the summer... because it's too hot...	Truthfully I still have a hard time conversing with Bismarck... But at least now time is on our side. There will be plenty of things for us to talk about in the future wouldn't you agree?
"In the past the word ""sister"" meant nothing to me. But the moment I laid eyes on her I knew in my heart... Yes she is indeed my sister."	Behold she basks in everyone's adoring gaze as they orbit around her upon the resplendent firmament of the stage as if she is the center of the universe... But you and I both know that is not where she wants to be.
Waiting for her to find us instead of taking the initiative to find her might be a bit of my nasty streak showing but I'm still the little sister here. I have that right don't I?	Do we have new missions? Don't worry Bismarck won't mind waiting a bit longer.
If she was here... how would she have fought this battle?	They have a peculiar way of wishing a happy New Year in the Sakura Empire. In line with their traditions I've put on this new outfit. I hope it doesn't... look strange on me. ...You like it? I see... That being the case I'll keep wearing it for the tim
Alabama proposed playing a type of badminton enjoyed around New Year's. I suppose that could be fun. ...The loser will have ink rubbed on their face? On second thought I will pass.	It feels warm... A nice change of pace.
*sigh*... Could you please mind your manners in public?	It's all right I just got here myself. I will say it's strangely reassuring to know I'm not the only one nervous on this day.
"I hate the phrase ""it's how it's always been done."" The same mistakes will forever be repeated as long as fools keep spouting it."	Brute force – the most primitive but also most effective approach. That said I much prefer fighting with words over swords.
I do not shy away from using any trick required to achieve my goals. I would rather that than play by the rules and end up at the bottom of the sea.	Stay behind if you cannot fight. The weak should know their place from the strong – this is the belief my sister holds.
I am neither as forward-thinking as Amagi nor as short-fused as my sister. What? What's incorrect? The part about my sister or my description of myself?	Seeing as you have time to kill why not practice your swordplay with me?
Acting on a momentary impulse can have deadly repercussions. I do hope you're not getting any outlandish ideas.	A mission has been completed has it? Then don't loiter around go and claim the rewards at once.
A letter eh? I would be grateful if even a third of the information in it is credible.	Did you see anything extraordinary on your expedition? You may find it inconsequential but I am curious to know what you encountered.
You don't expect me to announce when a commission team returns do you?	Hah my rampage is soon to begin!
It's over already? Hmph I expected more from them.	Gah so even I overestimate my abilities at times...
Bear witness to who reigns supreme!	Hahaha... Battles fraught with suspense are always the most interesting!
Weaklings belong behind the shorelines. I have no business with someone who cannot handle even a tidal wave.	You are brave lowering your guard around someone that could take your life at any moment. You say it's because you trust me? Hahahah. Trust. A fine word that is.
You are an odd one remaining unfazed in the presence of the Sakura Empire's ships. Still I do enjoy exchanging stories with you. What have you in store for me today?	Your ambitions and dreams are of no concern to me but I know that you need me. Which I admit is also true in reverse. Our fates are intertwined and we cannot afford to lose one another... Hahahah isn't that right?
Simply being given life in this world would've been enough for me but now I've even been given a partner to spend said life with... Hmph life is a long and arduous road and I am happy that I get to walk it with you.	You want Valentine's chocolates from me do you? You don't care about potential retaliation from Kaga? Very well. As long as you're aware of the consequences.
It struck me that this was Kaga's and I's first time making something together. I want you to have this chocolate and deduce whether it's from my batch or hers. You have no way of knowing? That's exactly the point – this way she can neither brag nor grumble over whose chocolate you ate first.	You look tired from all the commotion and girls chasing you. Very well; I will shelter you and treat you to something sweet. Oh I'm not sure you should be thanking me... You may have found yourself in the clutches of someone even more terrifying.
All right hurry up and get to work. I'll find something to do.	As ships our purpose is to connect the hearts of mankind as well as the ocean's routes. No matter what shape we might take that will always hold true. Even if we were born for the sake of war that will always hold true.
Privacy...? As someone who is strong isn't it only natural to protect someone who is weak such as you wherever and whenever?	You want to cross swords with me? We could but... It would be a dull match if I don't go all-out but then you are bound to suffer grave injuries... Hmm what to do...
Do not let your hand waver. Be more bold if you so wish. Hahaha!	Missions? Let me see them.
Oh was that the mission completion notification? How was the payment?	Mail? If it's a reassignment request I'd just rip it up.
Why don't you tell me about something interesting that happened out there? I like hearing about that stuff.	A commission team has returned. It would seem I've grown used to announcing this.
Lest you forget no matter how great your ambitions may be you are but a vulnerable human. If you are ever in danger you must take cover and protect yourself. If misfortune befalling you strips me of my reason to move forward I will hunt you down through the depths of hell or the pinnacles of heaven. Don't think you can escape from me ahahaha!	An inspection? ...You're awfully gung-ho about your work considering how hot it is outside... Surely you wouldn't have some sort of ulterior motive?
Whew... It's nice to get to play freely but I must take heed of all the extra attention this swimsuit draws to me...	You should avoid swimming too much as you're so sickly Amagi. How tragic it is a ship such as you being so frail...
The shrine maiden and her sister frolicking in the water... A rare sight to be had.	We could play a round of go if you are bored. I want a new opponent after playing against only my sister for so long.
You're in need of a snack? Sorry I only just got these from my sister. That said... we could exchange side dishes I suppose...	Try this with my sister instead. Actually don't; it would likely backfire on you...
My sister is still on the way here? Hmph then I will prepare you some food.	You've already finished all the paperwork? That's great~!
Tea blends let's see... Hmm would any Royal girls take issue with this mix? Yeah they might...	Looks like I'll get to enjoy both the Dragon Empery's AND the Sakura Empire's cuisine at this port~ That's wonderful~
If we push on just a little more we can take on a new mission!	Please don't forget to check your new mail!
The commission team is back safe and sound. May I head out to receive them?	Please take good care of the others as well okay?
Come on everyone! We are born winners!	Very well done everyone! I'm so glad we won~!
It's okay it's okay! This isn't anybody's fault!	Let's go everyone!
This doesn't look very promising...	I much prefer complimenting and congratulating people over scolding and blaming them~
Please have some of this stamina-recovering coffee! ... Oh does it taste bad? Let me try... Eww?! I might have mistook salt for sugar...	Are you having troubles of any kind? Could you share them with me? Telling others what's on your mind can be a great help~
Whew... Okay let me show you how it's done. You just mix it in with the cream like this. Now open your mouth please... Hehe well done! Now it's your turn to feed me~	You've already finished all the paperwork? That's great~! Then I say we go have lunch with Trieste~
Ah you're going for a stroll around the pier in a while? Do you want me to come with you?	How about taking a little break and doing something fun? We can doodle with crayons play with toy blocks or maybe even do a round of musical chairs... Hehehe~
Okey-dokey let's cuddle all you want! ...Wait this isn't exactly what I had in mind...	You have new mail~ Just be careful not to fold the envelope okay?
Awesome work bringing everyone back safe and sound~ Keep it up sweetie!	The commission team has returned. Remember to check the rewards list!
You've shown how much you need me so as promised I wholly accept you for who you are~ Hehehe~ You have nothing to worry about sweetie. You're doing really really good~	If there's anything you want me to do just speak up~ Don't be shy~
Being at the beach always makes people more easygoing... I suppose I'll forgive you today~	Right on time. It's good to know you're punctual. Try to be here the same time tomorrow.
Why are you here and not in your office working? Shoo with you. You're still on duty.	I'll schedule the resupply shipment. Better I do it than trust an underachiever to produce good results.
You made an error in this paragraph. Fix it yourself – it's tiring enough just pointing out mistakes. Don't make me dump more assignments on you.	People put pineapple on pizza?! That's disgusting! That's a war crime against Sardegnian cuisine!
Need a break do you? Fair enough. I suggest doing some stretches.	...Huh?!
Keep your nose to the grindstone. These missions won't finish themselves. Do a good job and I'll treat you to a home-cooked meal.	You've done well. Here you are as promised. It's a good thing I wrote that down.
Best to read your mail now before you forget about it.	I'll check through the after-action report. In the meantime reflect on your battle with the girls. Go on get to it.
The commission team has come back. Phew... I'm glad they're okay.	A smart move on your part.
Everyone do your part or else I'm giving you detention!	This is all on me for being too damn lenient!
Keep an eye on your surroundings!	Well this is a conundrum...
Are you happy now? Sigh... I'm going to fix you. You WILL learn some damn discipline.	Done with your job? Okay. Have a nice dinner then treat yourself to a bath. You'll feel as good as new after a hard day's work trust me.
That sortie sure took its toll on you. You should probably take some time to rest. Rework today's timetable as needed and I'll relay the changes to the others... Huh? You want me to rest with you?	I don't need to rest though. Why do you want me to stick around? I suppose I could monitor to ensure you are getting enough rest... Okay hang on I'll be there in a moment!
I figured you were dying to tell me something... Huh? Did you arrange all this to propose to me? You're sure this isn't some mistake? S-s-so this ring is for ME?! Have you had these feelings for me all along? That... makes me so happy! I just...	Finished your morning preparations? I sure hope so. Please don't make the others shoulder your burdens.
I'm fine with giving you a lap pillow but I won't pamper you like Trento does... Y-you meant I'D rest on YOUR lap? Well I suppose I... No never mind! Come on here you go!	This paragraph is... error-free it seems. Nicely done. It's things like this which prove that you're capable of running this place.
Since you'll be spectating tomorrow's exercise is there something you'd like for a boxed lunch? Let me know before the end of today.	Do I need a hand? Not at all I'm plenty capable of handling this.
Pick a mission to do first then set out to complete it. Do a good job and I'll... Hmm well I'll set aside a day for a date with you.	Well well... You did it. So how about that date? I did say I would didn't I?
The girls are waiting for you. This isn't the time to chit-chat with me – go talk to them. Yes of course I'll spend some quality time with you later.	You've got food on your face. I thought you could at least eat properly but I suppose you're a child hmm? Remember to drink your water too... Clean it with a kiss? I-I suppose I could...
Oh my are you done with your errands already? Surely you didn't skip work just to eat lunch with... Ah sorry for doubting you. Alright let's go. Trento is waiting for us.	I don't know how to approach you when I wear this uniform. Do I treat you as an upperclassman? Should I address you differently or like normal?
What's for lunch today? You'll have to see for yourself. I'll tell you this: it's a dish both you and Trento like.	You're THAT eager to have lunch with me? What am I to do with you...
Yup I really don't know how to approach you...	Don't neglect your missions. You're keeping me and Trento waiting.
I think the commission team is back. Down there – isn't that them?	I know I'm strict with you... I just want to say thank you. Like Veneto always says it's a good time to be frank with people when you're bathing with them.
Didn't I tell you to focus on relaxing today? Come into the water – your work can wait. Whew... That's more like it.	Excited about dinner after this bath? So am I. I'll very eager to see what sort of food they serve here.
Whew... This cool breeze is just what I needed.	In a bit... Okay. Missions first then I'll go back in.
Can't you ask someone else to get the mission rewards? Or would you rather do it yourself first and continue your bath later?	You've received a letter. Better check it after this bath.
Don't let yourself get cold. Keep your shoulders below the water. There that's great... D-did I sound like Trento just now?	Is the commission team bathing after us? Hmm... I can't quite remember...
The sea breeze is so refreshing... Thank goodness.	Oh no... My head's going completely blank...
Ugh... I'm sorry for making you worry when this was supposed to be a relaxing vacation for you... Can I make it up to you somehow? We're alone out here so you can fawn on me all you want... Y-yeah well Trento lets you do it all the time!	The manual for this industrial-grade AC says... Hmm. Let's just skip to pushing this big red button... Oh no what's happening?! How do I turn it off?!
Can I push this button? ...No? What about this one? Also no? Laaame...	Oh someone's at the door! Hello? Who is it? ...Huh? There's nobody here? Maybe I was just hearing things...
Your documents are printed and good to go! ...The cover and back are swapped around? Oops uh... I'll go look for the manual...	Huh? Are you having dirty thoughts right now?
There's no button on my forehead so stop that!	Oh geez so many missions... I'll help you with them so we have more time to play later! Let's go!
I heard you finished a mission! That means more time for us to hang out right? Hehehe~	You've got new mail! I'll open it for y– Oh... I guess should've asked you for permission first...
The commission team is back! I'll go say hi!	My intuition just got keener!
Now's my time to shine!	We did it! Wait shouldn't I get some sort of prize for being the MVP?
Oh fudge! I'm gonna push the emergency resurface button! They're not watching me are they?!	Fire torpedoes! ...Oops wrong button! There!
Ow ow ow! Stop hitting me!	You'll have to become a saint if you want my forgiveness! To start with... Lemme think... Okay first of all you've gotta get on everyone's good side.
I don't understand this instruction manual! But that's okay I'll just go with my gut until I figure it out!	Remember how you said we'd do something together next time you're free? You don't? Hrmph... You definitely did though! Whatever we're doing it now! We're going surfing!
Hehehe~ I'm so happy right now I can't even think straight! I could just fall right into your arms! You make me feel like the happiest girl in the world! Hehehehe~	Okay so... I'm meant to press this blue button instead of the red one on the AC... Achoo! Aww dang it... I pressed the red one without even thinking about it!
I've got an idea! Hehehe lemme just push this button... There we go! Fan's on now! Enjoy that cool air!	Your documents are printed and good to go! I made sure to read the instructions this time! ...Agh the text is on both sides of the paper! How'd this happen?!
It's always you touching me! Let me touch you for once!	Hehehe~ Don't be shy~
Hehehe I like this!	You've got new mail! I'll open it for y– Phew. I nearly did it again... Here you are! Your unopened mail!
Open sesame! Kidding~ I'll just open the door like normal for you!	Is this a soda fountain? Guess I just press the button to make drinks come out! Clickity! ...Oh shoot! I forgot to put a cup down first!
Elbe! Need a hand with serving all these drinks? I'll help!	We're offering a special deal: one-on-one chat time with a maid! Completely free of charge!
The service button? Sure I'll press it right– Wait I'm dumb! That means a customer's calling for me!	I hope you're not trying to ogle me like a perv!
It's NOT okay to wanna do p-pervy stuff to maids!	Hehehe~ Wouldn't you say I deserve a tip for my top-tier service?
The commission girls are back in port! I'll start prepping some drinks!	Oh hey! I'm going out so call if ya need somethin'! Gonna go for a dive!
My rigging's got bits that'll hurt ya so watch yourself if ya wanna feel it.	Can't I get a free pass if just say the paperwork's up and vanished? No? Figures.
They say teamwork makes the dream work! So let's round up some more peeps to do this paperwork!	Touch my tail without warning and I'll whip your ass with the tail end of my rigging! ...Hey I'm kidding! Hahahahah!
How d'ya like my glossy wet skin~?	New mission huh? I'm on it! ...What? We're not disruptin' cargo lanes?
Mission's been completed! Guess I didn't have much to do with it though... Lame.	Look at that new mail! Wonder if it's from across the pond.
Commission team's back? I'll go greet 'em! Better that than be bored to death in this office!	Now that's a nice boost to my swimming skills!
Wanna hazard a guess where I'll appear from~?	We are so throwin' a party when we get back!
Well damn. Better luck next hunt huh...	You ain't gettin' through me!
Oh crap! Might be time to dive back down and hide...	Miss me with your lame ass! Laterrr!
So here's the dorm here's the academy and here's the office... Gotcha. Now I've got a pretty good idea of where everything is!	Check out my massive rigging it's big enough for two people! Hop on and I'll take ya some place far away!
When ya go on missions in remote oceans ya gotta live with being alone for days in a row... But I've got this photo of you in your sleep to help stave off the loneliness! Heheh~	Sometimes I just wanna be right beside you sometimes I just wanna hide and watch ya struggle to find me. Y'know I think I'm in love! You made me feel this way and you'll own up to it won'tcha? Hehehe~
(You found U-37 asleep under your desk clutching a box of chocolates with your name on it. She probably wanted to jump out and surprise you. Later once she woke up you decided to act surprised so she wouldn't get all flustered.)	I've wanted to give ya my chocolate all this time but couldn't. So I waited and waited and waited my ass sore for Valentine's to come 'round again – and now it's here and here I am! Surprised ya didn't I? No? Well whatever! Here ya go at any rate!
I read that if you really want a smooth chocolate delivery with major impact and surprise factor setting is key. So bam – banging seaside under a banging night sky! Wooo I knocked this one outta the park! I can tell 'cause you're simply speechless!	Now then my dear visitor I would like to play for you a little song... Heheh go figure I'm good at this whole mimicry thing!
These clothes keep slippin' off... Annoying for me but just the way you like it am I right~? Heheh~	"My U-boat buds agreed to play this thing called ""hanetsuki""! U-110 sure seems excited about it... Hang on can I even play in these tight clothes?"
An electric guitar would really be more my style y'know? Would kinda clash with this getup though. Ahah.	Hehehe~ I've got pretty slick skin if I do say so myself.
Playing music's a way for you to express your feelings... I uh might still only be able to play beginner songs but... you feel the emotion in 'em right?	Oh you're back. Ready to start chipping away at this mountain of paperwork?
Sauerkraut juice is a great pick-me-up. Give it a try and see for yourself.	Penelope? Oh right she works here too. Take good care of her you hear?
You can't figure out what that report says? Let me see... What I'm too close to you? Hmm... Well my bad~	Just give me the signal when you wanna slack off. Hehehe~
"Are you saying you find my body ""too good to pass up?"	Do you find it thrilling to put off your missions until the last minute?
Accomplishing a mission can be the reward in and of itself. Receiving tangible things is a nice bonus though.	Letting your mail pile up just to read through it all at once might feel rewarding but it's not very productive.
Haste makes waste. Take it easy yeah?	The commission team has come back in one piece. That's nice to see.
Bolstering your combat abilities is always a good move.	There's nothing to worry about. Just take it easy.
You'll need to do better than that my surface ship friends.	There's no turning this battle around... We should probably retreat.
Watch your back~	No more playing nice...!
I just don't know what to do with inconsiderate jerks like you.	A submarine must be slippery elusive. You know an unknown threat lurking beneath the surface. Hehehe...
I've got someone on the hook. What do I mean by that? You'll have to wait to find out. That's part of what being patient is about.	Ooh I see you've been preparing something of your own. So have you made your mind? You'll live the rest of your days happily with me? ...Great then we're all set
A web of social complexity surrounds Valentine's chocolate. You might think you got it out of obligation when in actuality the person who gave it cares deeply about you. Can you work out which category mine falls into? Hehehe~	Ah Valentine's Day. A special day indeed. Do you know what that means? That my chocolate for you too is special... Oh please it doesn't mean anything in particular. Don't think too hard about it.
What feelings are behind the chocolate you get on Valentine's? Is it really love or are you overanalyzing things? You can never be sure. What you CAN be sure of is that my chocolate DOES have feelings behind it. So given that information...	Happy Lunar New Year. Have you cooked up a scheme for this year's festival? Hehehe~ I'm of course talking about giving out New Year's gifts and hanging up decorations. I've devised a master plan of my own.
While there's no huge stack of paperwork awaiting you there's no shortage of other things we need to do.	Can't think of a good present? Hmm. Might I suggest a handwritten letter? I think that gets your feelings across pretty well.
We were playing hide-and-seek earlier and get this: U-81 hid herself inside a snowman. That girl is on a completely different level.	I wonder what Penelope's up to... I might just go and check.
Is this your idea of a New Year's gift?	Whoa there. A little too excited from all the festivities aren't we?
Take it nice and easy. No point stressing out on a holiday.	Oh. You're back.
Are you sending me out? I can handle it by myself.	Enemies nearby? Welp...
If you need someone to patrol I'm good to go anytime.	Such a quiet office... I approve.
Inspecting my equipment?	You looking to take a nap at the bottom of Scapa Flow?
